Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[64.96963859],[4.85149517],[0.02580275],[0.00067139],[0.98737199],0
[59.79388652],[4.62997103],[0.02924687],[0.00086161],[0.9884716],0
[55.01141093],[4.5674542],[0.02644874],[0.00070535],[0.98873261],0
[60.82995219],[4.6505047],[0.02722897],[0.00074727],[0.98827645],0
[55.24424525],[4.569774],[0.03097593],[0.00096838],[0.99008568],0
[51.21053813],[4.37948653],[0.03075032],[0.00095407],[0.99074839],0
[66.95872548],[4.86739711],[0.02542839],[0.00065359],[0.98783158],0
[68.12910884],[4.76821411],[0.0352624],[0.00125053],[0.97419977],0
[105.3467518],[5.62845953],[0.02726833],[0.00075041],[0.9725434],0
[37.6171301],[3.77624058],[0.03303895],[0.00110099],[0.98856182],0
[51.83652251],[4.38209356],[0.02522163],[0.00064206],[0.98987484],0
[53.22423265],[4.46137513],[0.02559221],[0.00066103],[0.98975409],0
[42.81745105],[4.1134796],[0.02813822],[0.00079909],[0.99190377],0
[41.60119086],[3.95892528],[0.02932111],[0.00086778],[0.99024703],0
[46.30589105],[4.28605973],[0.02728959],[0.00075145],[0.9908651],0
[68.74107126],[4.86184604],[0.02998415],[0.00090599],[0.98757798],0
[48.834616],[4.18735457],[0.03380016],[0.00115302],[0.98474896],0
[40.55622261],[4.01039919],[0.02962144],[0.00088549],[0.98906654],0
[30.3305889],[2.98484085],[0.04390746],[0.00194289],[0.97493635],0
[67.10341572],[4.88590524],[0.03384067],[0.00115174],[0.97416167],0
[58.43603791],[3.76604641],[0.04273577],[0.00183794],[0.96020524],0
[52.85776711],[4.00308814],[0.04156],[0.00173438],[0.97002524],0
[40.51194132],[3.576226],[0.03682806],[0.00136546],[0.9637955],0
[61.71148933],[3.89494333],[0.06019211],[0.00363613],[0.9643674],0
[33.29288701],[3.13191531],[0.04256497],[0.00182342],[0.97010574],0
[35.78839866],[3.09519344],[0.06313895],[0.00401716],[0.97452322],0
[80.19019797],[4.3428246],[0.03718353],[0.00139072],[0.961441],0
[25.94430185],[2.81046223],[0.05521057],[0.00306983],[0.97831479],0
[56.50371831],[3.93010891],[0.04476537],[0.00201639],[0.96452046],0
[50.11342596],[4.31004458],[0.0269811],[0.00073345],[0.97652437],0
[75.86059054],[5.26456785],[0.03432717],[0.00118587],[0.97317854],0
[258.7905212],[7.34919657],[0.02206123],[0.00049019],[0.91102342],0
[55.82906009],[4.31750917],[0.02652874],[0.00071012],[0.97380376],0
[61.17970058],[4.34914982],[0.02755352],[0.00076534],[0.97043821],0
[54.66667728],[4.25865422],[0.0273322],[0.00075342],[0.97181595],0
[138.80658274],[5.50617156],[0.02478516],[0.00061962],[0.95582721],0
[150.26798875],[5.8391213],[0.02462785],[0.00061196],[0.95688865],0
[48.41142749],[4.02794534],[0.02857313],[0.00082337],[0.97545808],0
[60.21590393],[4.4269894],[0.02714543],[0.00074377],[0.96922223],0
[60.81757553],[4.43720284],[0.02748804],[0.00076178],[0.9750796],0
[105.37159738],[5.34972684],[0.02438711],[0.0005997],[0.96471657],0
[85.71588697],[5.4079326],[0.0425491],[0.00181814],[0.96760755],0
[153.86874101],[5.72524512],[0.02495467],[0.00062805],[0.95322407],0
[46.49943849],[4.0770561],[0.02780254],[0.00077988],[0.9771961],0
[13.86405589],[2.37983928],[0.04560856],[0.00208939],[0.99424782],0
[51.30451337],[4.25042116],[0.02760302],[0.00076774],[0.97370985],0
[17.61549582],[2.63051753],[0.0443981],[0.00198247],[0.99276111],0
[45.25985088],[4.09397463],[0.02812529],[0.0007977],[0.97608234],0
[40.30348237],[3.92412323],[0.02791782],[0.00078553],[0.97917649],0
[20.4706852],[2.90841286],[0.03441511],[0.00119242],[0.99158765],0
[98.45811322],[4.5053222],[0.02984207],[0.00089908],[0.96367636],0
[93.30868796],[4.38897861],[0.0301867],[0.00091955],[0.963037],0
[35.1308693],[2.64016206],[0.04301077],[0.00185895],[0.98820191],0
[6.93748801],[1.68365248],[0.05561711],[0.0031118],[0.99271999],0
[140.07904955],[5.39277188],[0.02486212],[0.00062292],[0.95459307],0
[27.70132566],[2.71446388],[0.03743521],[0.00141096],[0.98897896],0
[96.8142486],[5.04870885],[0.0245516],[0.0006075],[0.96636675],0
[29.79816501],[2.73377328],[0.04021721],[0.00162555],[0.98965559],0
[39.86986767],[3.89125021],[0.02879708],[0.00083605],[0.97802506],0
[31.63932542],[2.84389265],[0.03990087],[0.00160128],[0.98813349],0
[69.79466516],[4.94872045],[0.04014394],[0.00161833],[0.97355734],0
[21.02958496],[2.48001925],[0.05710712],[0.00328729],[0.97800301],0
[21.13516306],[2.38843647],[0.06387943],[0.00411218],[0.97740286],0
[18.3731251],[2.25298509],[0.06328789],[0.00404716],[0.97739061],0
[19.47271982],[2.4330923],[0.04853866],[0.00237391],[0.97652387],0
[24.13275631],[2.5381664],[0.06469321],[0.00421535],[0.96830252],0
[18.84998888],[2.31108284],[0.06263206],[0.00395694],[0.97509917],0
[28.7503146],[2.52895454],[0.06917308],[0.00480777],[0.96284633],0
[20.96594982],[2.36287776],[0.05651831],[0.00321858],[0.97712834],0
[21.53942033],[2.40050688],[0.06416999],[0.00415556],[0.97264862],0
[20.98613147],[2.36883159],[0.05296779],[0.00282874],[0.97528647],0
[101.71254987],[5.72932526],[0.02560063],[0.00066067],[0.96492051],0
[20.96623439],[2.31044673],[0.05370973],[0.00291143],[0.97518296],0
[21.912834],[2.37409143],[0.05243062],[0.00276938],[0.97610172],0
[22.17599498],[2.43385592],[0.0512514],[0.00264783],[0.97418862],0
[20.16259072],[2.42858361],[0.05022492],[0.00254016],[0.97819061],0
[74.40766232],[4.09606011],[0.045176],[0.00204912],[0.98548458],0
[98.31222851],[5.00111746],[0.05194872],[0.00270615],[0.9823984],0
[99.88973096],[4.9418348],[0.04218182],[0.00178849],[0.98108252],0
[88.29585745],[4.78911057],[0.0378198],[0.00143733],[0.9821951],0
[78.94718946],[4.46137441],[0.04519792],[0.00204958],[0.98541018],0
[79.68563249],[4.27984579],[0.09732291],[0.00947705],[0.98645041],0
[62.90450588],[4.53042935],[0.02955738],[0.0008777],[0.97481976],0
[94.11385959],[4.76729077],[0.09909527],[0.00982717],[0.9837082],0
[72.13604353],[4.6874208],[0.03002891],[0.00090752],[0.98071391],0
[85.63544702],[4.81402312],[0.03361216],[0.00113621],[0.98128368],0
[90.64875125],[5.03384952],[0.03251094],[0.00106306],[0.97780851],0
[103.52929809],[5.27624821],[0.03506763],[0.00123487],[0.97925122],0
[109.81860653],[5.31315754],[0.02997197],[0.000904],[0.97659686],0
[59.40722214],[4.3167969],[0.0305719],[0.00094167],[0.98254237],0
[100.00961898],[5.24616035],[0.02601917],[0.00068246],[0.97664391],0
[28.59560988],[3.2675992],[0.03021557],[0.00092237],[0.98114608],0
[30.20138355],[3.40077619],[0.02930916],[0.00086739],[0.98158703],0
[90.92663787],[5.51086697],[0.03689216],[0.00137017],[0.96721842],0
[35.86372833],[3.68512559],[0.02883712],[0.00083888],[0.97731869],0
[30.14415295],[3.4832418],[0.02885563],[0.00083941],[0.98328602],0
[25.43530953],[3.18674256],[0.02980274],[0.00089598],[0.9852287],0
[29.21309358],[3.29110693],[0.02964209],[0.00088647],[0.982167],0
[25.81022101],[3.20918818],[0.02958367],[0.00088299],[0.98401999],0
[31.39238958],[3.44422483],[0.02842676],[0.00081486],[0.98010223],0
[27.73390055],[3.3162418],[0.03006265],[0.00091165],[0.98304719],0
[29.93700606],[3.30830349],[0.02840292],[0.0008138],[0.98614679],0
[28.29533965],[3.29283155],[0.02816765],[0.00080037],[0.98676595],0
[58.67694642],[4.40460143],[0.02452267],[0.00060611],[0.97824837],0
[71.26321959],[4.95331948],[0.03977427],[0.00158878],[0.97763344],0
[74.12035823],[4.76343368],[0.0265276],[0.00070901],[0.97090614],0
[69.89841086],[4.69935655],[0.02445917],[0.00060318],[0.97315218],0
[62.50762711],[4.53827236],[0.02412966],[0.0005869],[0.97589032],0
[38.60816297],[3.64428749],[0.02850562],[0.00081978],[0.97759097],0
[30.09815116],[3.4036311],[0.02939357],[0.00087224],[0.98139351],0
[83.13463775],[4.92564211],[0.02500213],[0.00063048],[0.97016786],0
[25.65084182],[3.25235976],[0.02860358],[0.00082593],[0.98490918],0
[28.07790255],[3.40525546],[0.02923829],[0.00086237],[0.98278885],0
[26.61863784],[3.08925535],[0.02950321],[0.00087726],[0.9844511],0
[87.93984377],[5.01242848],[0.02617812],[0.00069024],[0.96577497],0
[77.87725186],[5.33911089],[0.0319814],[0.00102937],[0.97133833],0
[74.44108789],[4.65657707],[0.02692958],[0.00072983],[0.97191022],0
[35.07302573],[3.40919791],[0.03006522],[0.0009111],[0.97844289],0
[61.5063073],[4.4330079],[0.02491748],[0.00062594],[0.97777305],0
[68.96379641],[4.69348313],[0.0251884],[0.00063994],[0.97424102],0
[45.70242665],[3.7182391],[0.02960787],[0.00088502],[0.97722322],0
[76.55807523],[4.84261511],[0.02602039],[0.00068262],[0.97311456],0
[73.59226454],[4.25673392],[0.03460498],[0.00120763],[0.96400302],0
[97.8042116],[4.71833949],[0.03242042],[0.00106012],[0.95520196],0
[95.70346963],[4.67724479],[0.03396841],[0.00116216],[0.9536003],0
[83.59457937],[4.36172604],[0.03361612],[0.00113805],[0.95516142],0
[87.34322385],[5.56237031],[0.0374805],[0.00141077],[0.96650221],0
[109.21457226],[5.8614675],[0.02608555],[0.00068672],[0.97076129],0
[146.31197506],[5.66141914],[0.02790717],[0.00078546],[0.93771809],0
[26.4874084],[2.8856042],[0.04089786],[0.00168334],[0.97937601],0
[24.88076286],[2.83961246],[0.04201453],[0.00177467],[0.97936773],0
[22.15075524],[2.69757042],[0.04325403],[0.00188214],[0.98337408],0
[31.29124013],[3.17684918],[0.03854555],[0.00149751],[0.97791268],0
[139.46248871],[5.45833059],[0.02925636],[0.00086364],[0.93607483],0
[132.01676389],[5.22963163],[0.03064037],[0.00094725],[0.94023857],0
[134.11470604],[5.29789316],[0.03179151],[0.0010177],[0.93820494],0
[111.45945555],[4.81203209],[0.03180373],[0.0010187],[0.94838584],0
[117.91615149],[4.92835462],[0.03233259],[0.00105332],[0.94422339],0
[80.53688184],[5.27218079],[0.03643602],[0.00133536],[0.96980513],0
[115.90348094],[5.0020018],[0.03102138],[0.00096984],[0.94776615],0
[125.33710448],[5.15415713],[0.03125424],[0.00098476],[0.9417713],0
[142.80805912],[5.38182571],[0.03395033],[0.00116353],[0.93346522],0
[34.28394749],[3.13248555],[0.0428291],[0.00184634],[0.97502287],0
[130.0489181],[5.22496575],[0.0325985],[0.00107082],[0.9388207],0
[25.37967035],[2.92173792],[0.03710237],[0.00138981],[0.98234206],0
[19.01880239],[2.76290705],[0.04138747],[0.00172528],[0.98538007],0
[24.67774891],[3.07229663],[0.03851834],[0.00149607],[0.98400425],0
[23.16231838],[3.02556476],[0.03940005],[0.00156298],[0.98488578],0
[16.57604957],[2.62668648],[0.05314971],[0.00283229],[0.98695908],0
[74.51736839],[5.30123693],[0.0288877],[0.00084025],[0.97219692],0
[19.91404954],[2.76520178],[0.0388592],[0.00151924],[0.98438212],0
[27.95795326],[3.16584646],[0.03693692],[0.00137474],[0.98149663],0
[23.38259623],[2.95371812],[0.03793637],[0.00145144],[0.98243495],0
[20.08351659],[2.76189821],[0.04813383],[0.00233057],[0.98135521],0
[18.3180346],[2.72259607],[0.0356685],[0.00128288],[0.98528199],0
[28.52871611],[3.17363583],[0.03537071],[0.00126291],[0.97993062],0
[23.10433676],[2.91879534],[0.04238428],[0.00180757],[0.98267195],0
[25.47837697],[2.88122447],[0.07033942],[0.00496658],[0.98014903],0
[21.2561322],[2.63795657],[0.04901418],[0.00243081],[0.98788819],0
[21.49331501],[2.78738838],[0.04049466],[0.00165379],[0.98758703],0
[66.17088142],[5.00401536],[0.02886607],[0.00083916],[0.97376151],0
[13.04712736],[2.12338364],[0.0551078],[0.00305777],[0.98431055],0
[18.7922015],[2.44450069],[0.05062523],[0.00258709],[0.98843392],0
[9.20250597],[1.92724164],[0.05492533],[0.00304131],[0.98978545],0
[20.96463111],[2.79771297],[0.04368314],[0.00192203],[0.98736671],0
[22.6661917],[2.8856421],[0.04549166],[0.00208161],[0.98720079],0
[12.92483623],[2.20162198],[0.05130477],[0.00264916],[0.98749544],0
[17.65579275],[2.62929956],[0.04061143],[0.00166182],[0.98889461],0
[9.94381009],[2.01852532],[0.04853042],[0.00237413],[0.98919711],0
[12.5748379],[2.24933144],[0.04805058],[0.00232568],[0.99134126],0
[11.93813889],[2.14976493],[0.04947171],[0.00246306],[0.9918902],0
[82.54097566],[5.55434662],[0.03509471],[0.00123933],[0.96847999],0
[16.29745819],[2.41073726],[0.04501694],[0.00204275],[0.99021662],0
[17.56890551],[2.56762894],[0.04232799],[0.00180522],[0.98964323],0
[17.7092899],[2.53204922],[0.04322337],[0.00188243],[0.98928265],0
[18.54839921],[2.61214527],[0.04619288],[0.00214868],[0.9884999],0
[10.24973311],[1.99949673],[0.04859225],[0.00238064],[0.99061708],0
[15.18778215],[2.43207257],[0.04331138],[0.00188911],[0.99019591],0
[14.15246315],[2.27638904],[0.04925418],[0.00244509],[0.99147097],0
[13.63745161],[2.21419057],[0.04859909],[0.00237911],[0.99150168],0
[21.81861961],[2.87541051],[0.03998002],[0.0016117],[0.98736563],0
[17.57539675],[2.63998659],[0.0410696],[0.00169935],[0.98872174],0
[91.65802512],[5.69716584],[0.02539448],[0.00065037],[0.96337584],0
[9.00146996],[1.90638187],[0.05089189],[0.00260865],[0.98918523],0
[10.52486278],[2.02069714],[0.04983668],[0.00250152],[0.98884926],0
[74.20412366],[3.80845994],[0.06404577],[0.00412364],[0.97105985],0
[70.50877193],[3.59099136],[0.06710107],[0.00452689],[0.96266464],0
[95.77653363],[4.38173089],[0.04912997],[0.00242789],[0.96711813],0
[121.74424997],[4.8392872],[0.05026863],[0.00254219],[0.96011488],0
[74.68889706],[3.97282784],[0.05255679],[0.00278268],[0.96531569],0
[77.00443131],[3.97268919],[0.05451524],[0.00299054],[0.95848853],0
[71.69085588],[3.76286176],[0.05855167],[0.00344749],[0.96248358],0
[112.27721866],[4.6839959],[0.04967828],[0.00248332],[0.96373069],0
[80.80155068],[5.2097905],[0.03085119],[0.00095744],[0.96937662],0
[93.0547053],[4.36846807],[0.05166159],[0.00268802],[0.96847542],0
[118.70928905],[4.82774779],[0.04740014],[0.00225831],[0.96085475],0
[72.50092419],[4.01200429],[0.05005671],[0.00252698],[0.96790444],0
[129.51787771],[4.9690066],[0.06688566],[0.00448705],[0.96475391],0
[106.62161869],[4.65046546],[0.04905119],[0.00242058],[0.96611686],0
[69.32998464],[3.69381372],[0.05404212],[0.00294211],[0.96137469],0
[106.81290252],[4.57455757],[0.0446246],[0.0020065],[0.96645288],0
[52.17232777],[4.2201444],[0.03301596],[0.00109813],[0.98732013],0
[10.64299965],[1.69337257],[0.07210617],[0.00524807],[0.97610478],0
[56.0640058],[4.3611523],[0.03304175],[0.00109995],[0.9863133],0
[11.39261615],[1.7750133],[0.06911303],[0.0048187],[0.97140102],0
[74.34728655],[4.97581959],[0.02679696],[0.00072407],[0.98532828],0
[11.09219116],[1.77262823],[0.06696889],[0.00453038],[0.9724968],0
[90.61642739],[5.60877934],[0.03926767],[0.00155214],[0.96726341],0
[57.60156189],[4.47696804],[0.03248707],[0.00106367],[0.98517193],0
[11.03837178],[1.77192068],[0.06680934],[0.00450723],[0.97210784],0
[54.78619306],[4.35209265],[0.03158224],[0.00100488],[0.98689202],0
[11.94848843],[1.80942869],[0.06149481],[0.00381383],[0.97789699],0
[63.9529505],[4.5708464],[0.02887988],[0.00084041],[0.98585312],0
[12.09813724],[1.82535485],[0.06552391],[0.00433728],[0.97134619],0
[52.6406313],[4.25344948],[0.03305725],[0.00110044],[0.98779719],0
[12.42634736],[1.83905628],[0.06432346],[0.00418204],[0.97006407],0
[61.99313022],[4.61303095],[0.03192944],[0.00102935],[0.98492794],0
[14.19035806],[1.96826659],[0.05871569],[0.00347718],[0.97796931],0
[57.26177094],[4.37839196],[0.03146042],[0.00099736],[0.98709301],0
[13.27808339],[1.89859129],[0.06213649],[0.00390042],[0.9715026],0
[59.64840444],[4.55035028],[0.02929837],[0.00086552],[0.98671631],0
[14.21482304],[1.95382529],[0.05935659],[0.0035551],[0.97515468],0
[85.26448732],[5.34360747],[0.02680315],[0.00072476],[0.98453964],0
[11.98836081],[1.81072924],[0.06347037],[0.00407072],[0.97754764],0
[65.08913135],[4.73563692],[0.02902171],[0.00084958],[0.98323818],0
[12.83458815],[1.88724563],[0.06374458],[0.00411597],[0.9714057],0
[72.19515411],[4.92073478],[0.02847273],[0.00081649],[0.98590194],0
[12.69102638],[1.99006775],[0.06251399],[0.00394184],[0.97680307],0
[103.86639942],[6.0174775],[0.03889958],[0.0015255],[0.96835444],0
[74.12420429],[4.88150069],[0.0288151],[0.00083606],[0.98488547],0
[11.0808076],[1.85092373],[0.06077405],[0.00372478],[0.9791833],0
[60.0318321],[4.50467241],[0.03394804],[0.00116224],[0.98517817],0
[12.04958157],[1.89653814],[0.05973001],[0.00359609],[0.97753911],0
[76.11923992],[5.05620808],[0.0283302],[0.00080887],[0.98501788],0
[12.15192828],[1.90730872],[0.05968918],[0.00358945],[0.97707512],0
[59.25484473],[4.41653742],[0.03421942],[0.00118142],[0.98487975],0
[12.37043742],[1.92213027],[0.05915374],[0.00352722],[0.97698098],0
[68.96247733],[4.79157665],[0.02902191],[0.00085102],[0.98317573],0
[11.65073744],[1.87914008],[0.06091568],[0.00373724],[0.97690322],0
[65.42639617],[4.64901802],[0.02901473],[0.00085001],[0.98389386],0
[11.57877612],[1.91298077],[0.05975341],[0.00359825],[0.97733915],0
[69.91029769],[4.83462508],[0.02932334],[0.00086787],[0.98270409],0
[10.87661515],[1.87115139],[0.06033607],[0.00367033],[0.9804854],0
[73.68794345],[4.94899158],[0.02975607],[0.00089454],[0.98563053],0
[13.25476711],[1.89479245],[0.06225276],[0.00391417],[0.97518282],0
[85.35594114],[5.25653435],[0.02830828],[0.00080928],[0.98351753],0
[13.38572275],[1.90636855],[0.06168975],[0.00384032],[0.9748743],0
[53.35184368],[4.30898052],[0.02892639],[0.00084486],[0.98699793],0
[12.96982786],[1.91690857],[0.06024061],[0.00366282],[0.97541432],0
[79.28046047],[5.22237507],[0.03076609],[0.00095217],[0.97011579],0
[69.70765731],[4.92988246],[0.02859534],[0.00082505],[0.98647647],0
[13.23725001],[1.93859881],[0.05925732],[0.00354219],[0.97511306],0
[73.22538353],[4.96889289],[0.02972243],[0.00089071],[0.98612659],0
[13.16798316],[1.92285719],[0.06033342],[0.00367391],[0.97612175],0
[148.42260592],[6.97889356],[0.02203349],[0.00048799],[0.97513351],0
[128.83471639],[6.55210578],[0.02283467],[0.00052446],[0.97847824],0
[130.44505142],[6.55622903],[0.01907892],[0.00036718],[0.9763862],0
[137.96344705],[6.68936993],[0.019316],[0.00037642],[0.97355487],0
[140.79120029],[6.84792435],[0.01996525],[0.00040171],[0.97579129],0
[128.72141903],[6.55915817],[0.02098502],[0.00044372],[0.97831568],0
[145.33713984],[6.8829032],[0.022682],[0.00051708],[0.97625861],0
[126.6000665],[6.33619761],[0.02150439],[0.00046699],[0.97240728],0
[89.58949064],[5.63679795],[0.03572837],[0.00128415],[0.96724553],0
[107.00177899],[5.50579326],[0.02831831],[0.00081085],[0.97118851],0
[147.32733486],[6.7535041],[0.0225877],[0.00051371],[0.97327758],0
[151.34965357],[7.18294614],[0.02160386],[0.00046962],[0.97563415],0
[109.80155335],[5.90210568],[0.02266055],[0.00051768],[0.97830939],0
[142.61412697],[6.81178119],[0.01943974],[0.00038087],[0.97613798],0
[115.75776842],[6.11875591],[0.02486834],[0.00062315],[0.9772668],0
[144.86628365],[6.997675],[0.01940646],[0.00037938],[0.97555742],0
[133.82209658],[6.56912469],[0.0205076],[0.00042441],[0.9767466],0
[90.73706801],[5.55984162],[0.02600524],[0.00068186],[0.97533997],0
[97.71136218],[5.8516951],[0.02394485],[0.00057859],[0.97603991],0
[71.72324985],[4.97055818],[0.02779385],[0.00078044],[0.98089301],0
[75.6999022],[5.2757349],[0.03428151],[0.00118184],[0.97230244],0
[87.24749711],[5.5532839],[0.0265134],[0.00070891],[0.97670875],0
[79.74824995],[5.58688349],[0.02460187],[0.000611],[0.97915759],0
[89.54687125],[5.90342451],[0.02365155],[0.00056406],[0.97959794],0
[68.6474191],[4.89453997],[0.03172967],[0.00101577],[0.97971172],0
[64.30159101],[4.78581052],[0.03514711],[0.00124324],[0.97912248],0
[76.12408865],[5.50583794],[0.02701387],[0.00073458],[0.97910267],0
[102.30873131],[6.10188655],[0.02755789],[0.00076448],[0.97436532],0
[81.24276209],[5.60629933],[0.02864326],[0.00082501],[0.97850202],0
[71.46935922],[5.08886737],[0.03023434],[0.00092374],[0.97624947],0
[101.44924212],[6.15438527],[0.02499043],[0.00063019],[0.9738855],0
[79.05472916],[5.27574458],[0.03946311],[0.00156446],[0.96826347],0
[71.46886661],[5.16926676],[0.02765433],[0.00077256],[0.97910734],0
