Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[3105.26508702],[34.41598301],[0.01401639],[0.00019646],[0.68742118],0
[2477.54666341],[29.87776899],[0.01782359],[0.00031835],[0.65999317],0
[2423.98274991],[29.32043709],[0.01777876],[0.00031669],[0.6623109],0
[2633.03209689],[30.70493441],[0.01616486],[0.00026152],[0.64886496],0
[2422.51119257],[29.52946985],[0.01553904],[0.00024152],[0.70085909],0
[2428.90211331],[29.67932271],[0.01531451],[0.00023474],[0.68631304],0
[2483.43752433],[30.03365456],[0.01601751],[0.00025688],[0.68522548],0
[2313.29092159],[28.81015211],[0.01771588],[0.00031402],[0.65872318],0
[1517.71942802],[28.84468567],[0.01444708],[0.00021504],[0.58689336],0
[2366.93338769],[29.27425188],[0.01656015],[0.00027441],[0.69358136],0
[2643.7396921],[30.89207188],[0.01510693],[0.00022832],[0.67699996],0
[2508.24765226],[30.11509169],[0.01616705],[0.00026163],[0.66586148],0
[2168.0796214],[28.08275958],[0.01637323],[0.00026824],[0.7183266],0
[2120.00742842],[26.14885471],[0.05659195],[0.00350041],[0.56037291],0
[2110.13789858],[26.73397867],[0.03074248],[0.00108512],[0.56396025],0
[2122.65713727],[26.40405837],[0.04116254],[0.00190313],[0.58458824],0
[2154.31598112],[26.56951119],[0.05551654],[0.00334589],[0.57402522],0
[2119.73104755],[26.14411965],[0.04855361],[0.00262205],[0.58932903],0
[2179.98882774],[26.61855604],[0.04816048],[0.00256832],[0.57672092],0
[1527.93446088],[27.67309712],[0.01961446],[0.00040195],[0.68128044],0
[2536.59676196],[29.31439217],[0.01841161],[0.0003392],[0.6210267],0
[2225.16108626],[28.03618191],[0.01817674],[0.00033047],[0.64842738],0
[2031.25659942],[26.90118208],[0.01792975],[0.00032188],[0.69056188],0
[2367.29671297],[29.12687076],[0.01745467],[0.00030516],[0.62624646],0
[793.85566237],[20.39961991],[0.01492749],[0.00022287],[0.51320215],0
[958.97517294],[23.12213202],[0.01294821],[0.00016769],[0.49896937],0
[1003.24767223],[23.53314304],[0.0129178],[0.00016688],[0.46275087],0
[636.78116598],[18.29849737],[0.01627605],[0.00026495],[0.534911],0
[718.52523781],[19.5220271],[0.01547269],[0.00023942],[0.5569949],0
[531.85119801],[16.20348676],[0.01634641],[0.0002673],[0.80304541],0
[652.32771964],[18.53287424],[0.01525944],[0.0002329],[0.56512934],0
[562.71200174],[16.43608645],[0.01610249],[0.00025934],[0.78510726],0
[1464.98341238],[26.5431454],[0.03603363],[0.00135374],[0.75581087],0
[659.52878812],[18.89538089],[0.0145414],[0.00021148],[0.58628314],0
[287.05252403],[11.60408409],[0.02438337],[0.00059983],[0.84522005],0
[984.57568453],[22.87468699],[0.01267481],[0.00016069],[0.49854919],0
[368.98854822],[13.57384598],[0.01773228],[0.00031448],[0.83857285],0
[662.56767488],[18.71732743],[0.01509102],[0.00022779],[0.60593517],0
[355.47301004],[13.10424729],[0.01707513],[0.00029158],[0.84062357],0
[700.26223748],[19.11382963],[0.01634543],[0.00026723],[0.58390822],0
[671.36029053],[19.36200066],[0.01374878],[0.00018904],[0.58400474],0
[327.29213234],[12.37573078],[0.02336124],[0.0005494],[0.83841349],0
[675.65872221],[19.24955282],[0.01426432],[0.00020351],[0.63209533],0
[819.36759382],[19.86037093],[0.01787102],[0.00032144],[0.62505576],0
[735.03339222],[20.15601612],[0.01406808],[0.00019796],[0.60957333],0
[708.29568301],[19.47515093],[0.01543866],[0.00023836],[0.57716456],0
[610.12050215],[17.18825354],[0.01567135],[0.00024564],[0.77420898],0
[695.23876391],[19.10162311],[0.01635777],[0.00026762],[0.57530133],0
[1476.80960302],[28.22157134],[0.01492095],[0.00023405],[0.63755667],0
[1362.92095504],[26.02364252],[0.01245257],[0.00015523],[0.59991978],0
[1295.03892446],[25.1174705],[0.01306268],[0.00017096],[0.66072965],0
[1260.93249928],[26.09614164],[0.01509895],[0.00022857],[0.61267194],0
[1489.78545942],[28.52840198],[0.01312245],[0.00017265],[0.55220791],0
[1275.77745142],[26.66060726],[0.01255139],[0.00015765],[0.59281795],0
[1232.01772714],[25.3328616],[0.01260973],[0.00015911],[0.52288753],0
[1230.98478134],[25.32944699],[0.01225756],[0.00015039],[0.62921255],0
[1123.15209407],[24.53057748],[0.01512431],[0.00022924],[0.59505683],0
[1214.08377086],[26.18230285],[0.01210168],[0.00014656],[0.61484399],0
[1188.90812199],[25.76665988],[0.01204319],[0.00014518],[0.58448683],0
[1233.27712614],[25.09935852],[0.02197559],[0.00050056],[0.70269],0
[1285.20429567],[25.61459428],[0.01192927],[0.00014237],[0.62068229],0
[1325.50225418],[26.33007998],[0.01296633],[0.00016824],[0.49199838],0
[1230.23447078],[25.46415582],[0.01161938],[0.00013513],[0.6116482],0
[1258.77724444],[26.6882659],[0.0116864],[0.00013669],[0.60205079],0
[1176.86276441],[25.36224848],[0.01219467],[0.00014898],[0.63929535],0
[1128.82263001],[25.07561703],[0.01176089],[0.00013849],[0.6294213],0
[678.14450952],[17.94750654],[0.01937811],[0.0003758],[0.51266413],0
[650.22368236],[17.54921338],[0.01844962],[0.00034056],[0.46868716],0
[912.25323613],[19.63314343],[0.01830678],[0.00033532],[0.32457388],0
[874.29922555],[19.22253505],[0.01814075],[0.00032923],[0.37822861],0
[1511.71676777],[27.1271426],[0.04876888],[0.00242387],[0.74056905],0
[903.74113219],[19.25904002],[0.01820595],[0.00033161],[0.33962923],0
[883.62908161],[19.86614909],[0.0172688],[0.00029831],[0.51059062],0
[590.66467608],[16.76720152],[0.0192977],[0.00037263],[0.55154414],0
[555.52110898],[16.07674041],[0.02061717],[0.00042544],[0.49292383],0
[1022.0738568],[20.69744669],[0.01772832],[0.0003144],[0.33124534],0
[859.23156663],[19.22963706],[0.01747682],[0.00030564],[0.32129068],0
[803.98597387],[18.62008291],[0.01868126],[0.00034908],[0.37323251],0
[580.04685909],[16.57893691],[0.02780666],[0.00077677],[0.57591873],0
[1239.61999262],[23.18812495],[0.01603979],[0.00025847],[0.41396395],0
[860.24068668],[20.64535365],[0.01457045],[0.00021279],[0.78112615],0
[914.78203523],[20.33736872],[0.0193661],[0.00037677],[0.50164126],0
[957.18576782],[22.22379596],[0.01400916],[0.00019644],[0.70269281],0
[1731.85301388],[30.00635696],[0.01447013],[0.00022195],[0.59271669],0
[2094.50406701],[34.64762806],[0.00950092],[9.02780809e-05],[0.53982894],0
[981.74104026],[20.48694013],[0.01641172],[0.0002698],[0.474743],0
[972.7786097],[22.44564839],[0.01379717],[0.00019048],[0.68388247],0
[901.47039089],[19.98336442],[0.0175619],[0.00030933],[0.49787121],0
[950.12028292],[21.81627203],[0.01465855],[0.0002154],[0.71507861],0
[897.27729208],[19.96128681],[0.01743424],[0.00030509],[0.49089617],0
[970.87291688],[22.44360625],[0.01369784],[0.00018774],[0.69754123],0
[764.17015756],[18.81555612],[0.01965917],[0.00038713],[0.53195994],0
[1056.23915232],[22.55419569],[0.01492808],[0.00022451],[0.74679364],0
[750.00968233],[18.45439099],[0.01900433],[0.00036198],[0.53911701],0
[922.382933],[21.43126463],[0.01526072],[0.00023322],[0.71824844],0
[735.59950669],[18.49757318],[0.01903399],[0.00036298],[0.53731918],0
[862.70898717],[21.25962127],[0.01392012],[0.00019391],[0.71189304],0
[936.14346004],[20.29091779],[0.01656144],[0.00027467],[0.47730694],0
[932.57175907],[21.72665562],[0.01404455],[0.00019743],[0.71983789],0
[845.99485038],[19.40122254],[0.01686503],[0.00028475],[0.4902224],0
[976.11584593],[22.04267851],[0.01480887],[0.00021975],[0.71804244],0
[928.76013607],[20.17586886],[0.01681562],[0.00028302],[0.49530959],0
[993.55461196],[21.73806778],[0.01482754],[0.00022052],[0.72657396],0
[819.08941284],[19.60782514],[0.01668367],[0.00027875],[0.52741642],0
[1135.59307653],[23.98423667],[0.01380278],[0.0001906],[0.6418597],0
[1516.59446225],[26.8022405],[0.03876906],[0.00153903],[0.74731543],0
[845.3518281],[19.19981427],[0.01861843],[0.00034728],[0.50812234],0
[1004.04222212],[22.41069729],[0.01453282],[0.00021135],[0.66689586],0
[1872.83306538],[31.42653409],[0.01210747],[0.00014661],[0.65829299],0
[2076.05943767],[32.75897167],[0.0135914],[0.00019273],[0.74695563],0
[2112.01255392],[32.64290769],[0.01247987],[0.00015745],[0.73787732],0
[2103.77229168],[32.62370222],[0.01170863],[0.00013823],[0.72974105],0
[1868.40696489],[31.31363462],[0.01241971],[0.00015451],[0.58352502],0
[2300.28239471],[33.65908055],[0.01221046],[0.00015101],[0.72733034],0
[2288.97450565],[34.23937639],[0.01051904],[0.00011076],[0.68480897],0
[2002.02351788],[31.33755808],[0.01228383],[0.0001514],[0.766458],0
[2395.79251424],[35.21424679],[0.01165747],[0.00013689],[0.72918796],0
[1245.60740215],[25.46112298],[0.02256398],[0.0005431],[0.66055429],0
[2171.9260326],[33.95302381],[0.01097505],[0.00012067],[0.73273546],0
[1245.28279705],[24.32763707],[0.01454951],[0.00021228],[0.5577132],0
[1173.16383171],[24.07351932],[0.01657261],[0.00027716],[0.61983889],0
[1462.94014342],[26.37028795],[0.01443898],[0.00020983],[0.61642654],0
[1468.63129119],[25.62483443],[0.02116267],[0.00045385],[0.58012192],0
[1123.34556987],[23.73814329],[0.0132895],[0.00017692],[0.51107768],0
[1216.1395904],[24.28758925],[0.01453239],[0.00021239],[0.49996523],0
[1594.2501137],[27.24200024],[0.01650522],[0.0002732],[0.53667986],0
[1321.68587159],[24.27924195],[0.01627128],[0.00026531],[0.52000474],0
[1382.5422029],[25.633933],[0.01402833],[0.00019806],[0.47703596],0
[1519.5156992],[26.91411794],[0.03926866],[0.00156933],[0.75600369],0
[1365.0098876],[25.59180467],[0.01391121],[0.00019511],[0.4826524],0
[3871.1751655],[35.01234075],[0.02395771],[0.000586],[0.74595394],0
[3906.96427377],[34.9079602],[0.03192272],[0.00104689],[0.74533897],0
[3430.6196498],[31.96263486],[0.0373754],[0.0014269],[0.77420195],0
[4132.62426864],[35.9484735],[0.02687059],[0.00075591],[0.719252],0
[4124.2019006],[35.80398803],[0.03003233],[0.00095316],[0.71852682],0
[3991.13209456],[35.22554921],[0.04235481],[0.00184119],[0.75259079],0
[4048.849295],[35.81282846],[0.03346746],[0.00116398],[0.72713474],0
[3999.43181537],[34.73506462],[0.02659106],[0.00072],[0.72360256],0
[4004.98447536],[35.36452934],[0.0253007],[0.00065561],[0.73931062],0
[2394.13340981],[25.49814113],[0.02252027],[0.00050912],[0.67998767],0
[1139.42365586],[25.04276158],[0.01317292],[0.00017355],[0.49537866],0
[1665.02616987],[30.17889621],[0.01198094],[0.00014356],[0.47195699],0
[2014.92260227],[32.54947859],[0.01078631],[0.00011635],[0.48896281],0
[2871.57069759],[39.43203796],[0.00977949],[9.56511957e-05],[0.46903956],0
[3007.09585975],[39.87993361],[0.00990879],[9.82016592e-05],[0.42116349],0
[2538.88127107],[36.80313898],[0.0101348],[0.00010274],[0.47837005],0
[2863.29068351],[38.68474126],[0.01025768],[0.00010523],[0.41601939],0
[2861.0145264],[39.20839413],[0.00989315],[9.78990052e-05],[0.42838709],0
[3024.42804519],[40.63567121],[0.00935017],[8.74321966e-05],[0.5223788],0
[1958.39116195],[28.553546],[0.01836353],[0.00034246],[0.50560104],0
[1563.21447093],[28.09968612],[0.01250148],[0.00015662],[0.42123647],0
[931.99600912],[22.6389574],[0.01316445],[0.00017342],[0.50706317],0
[821.06096785],[20.79040876],[0.01420082],[0.00020194],[0.62699269],0
[991.95676806],[22.68735816],[0.01294741],[0.00016774],[0.54412898],0
[1522.44212157],[27.42351815],[0.01285181],[0.00016528],[0.4078186],0
[1435.01750414],[26.51629636],[0.01257705],[0.00015828],[0.41988829],0
[1492.45473032],[27.16377534],[0.01409828],[0.00019936],[0.42683319],0
[1318.97782229],[26.1076281],[0.01387563],[0.00019329],[0.44633108],0
[1321.08423647],[25.74550679],[0.01518257],[0.00023147],[0.45630796],0
[1544.17005187],[27.75910897],[0.01312569],[0.00017271],[0.38201033],0
[1398.25214095],[26.56212582],[0.014087],[0.00019911],[0.42530019],0
[1380.7288253],[26.72073679],[0.01298899],[0.00016962],[0.50968617],0
[1146.59056039],[24.5330747],[0.01373885],[0.00018927],[0.47961209],0
[1341.65586407],[26.33891389],[0.0128136],[0.00016458],[0.47947154],0
[1319.90458936],[25.84937572],[0.01380794],[0.00019088],[0.53605386],0
[1330.57885263],[25.87687056],[0.01357937],[0.00018466],[0.5333073],0
[1277.98526441],[25.60063672],[0.01305253],[0.00017061],[0.49687564],0
[1347.85185936],[26.0240476],[0.01344941],[0.00018123],[0.50649456],0
[1315.18820176],[25.82004072],[0.0142723],[0.00020396],[0.55352375],0
[1277.68357682],[25.73102418],[0.01304957],[0.00017064],[0.53731318],0
[1388.1770987],[26.77741268],[0.01289576],[0.00016641],[0.49438392],0
[1394.15441952],[26.78824737],[0.01301805],[0.00016955],[0.50732354],0
[1411.17952155],[26.77148653],[0.0127818],[0.00016362],[0.52684816],0
[1146.03728164],[24.38640093],[0.01343066],[0.00018064],[0.4722188],0
[1618.69151159],[28.49828468],[0.01192567],[0.0001425],[0.4078994],0
[1184.61887743],[24.63931547],[0.01442906],[0.00020847],[0.48364977],0
[1269.3967663],[24.0930665],[0.01514734],[0.00023071],[0.40745808],0
[1361.05571433],[24.88458218],[0.01554314],[0.00024208],[0.37433732],0
[1517.12307874],[26.74235277],[0.01337517],[0.00017897],[0.41410714],0
[390.16481079],[14.79354052],[0.0232147],[0.00064497],[0.8040928],0
[1295.97231641],[24.18321339],[0.0153612],[0.00023636],[0.46068264],0
[1378.85802947],[25.03453614],[0.01429828],[0.00020467],[0.46555905],0
[1366.7012673],[24.97115333],[0.0139899],[0.00019585],[0.45659578],0
[1512.93449298],[26.18479571],[0.0131007],[0.00017184],[0.42968578],0
[1525.48899955],[26.65565289],[0.01352692],[0.00018338],[0.39635868],0
[1360.83696534],[25.49956381],[0.01367979],[0.00018728],[0.43374438],0
[1545.04379332],[27.18869154],[0.01337966],[0.00017919],[0.38865026],0
[1193.1270677],[23.55816619],[0.01529334],[0.00023407],[0.43679392],0
[1553.0413125],[26.74375408],[0.01377845],[0.00018993],[0.41338593],0
[1178.32866623],[23.0438275],[0.0157326],[0.00024762],[0.47462274],0
[732.29594785],[19.9857474],[0.02095444],[0.00054285],[0.7519914],0
[1263.65585875],[23.37937374],[0.0180446],[0.0003299],[0.45347147],0
[1433.73604313],[25.57219216],[0.01411256],[0.00019943],[0.45408654],0
[1388.80329143],[24.76893616],[0.0151595],[0.00023009],[0.49566924],0
[1205.04720988],[23.50189931],[0.01528898],[0.00023387],[0.46223062],0
[1249.60222081],[23.6487002],[0.01536776],[0.00023644],[0.47710671],0
[1475.3285405],[25.9961477],[0.01414534],[0.00020122],[0.44623136],0
[1484.34867774],[26.23665372],[0.0137693],[0.00018964],[0.44102057],0
[1440.18954154],[25.89835487],[0.01420194],[0.0002019],[0.42886544],0
[1533.3391714],[26.89360622],[0.01367008],[0.000187],[0.39912278],0
[1184.36553845],[23.39151701],[0.01478079],[0.00021854],[0.45323787],0
[1027.52424799],[23.57378135],[0.01646482],[0.00031577],[0.69766021],0
[1170.95252672],[23.03538711],[0.01417857],[0.0002012],[0.53236134],0
[1435.21295004],[25.3263616],[0.0145432],[0.00021183],[0.46277674],0
[1255.52381047],[23.83535687],[0.01532599],[0.00023518],[0.43765199],0
[1491.54000625],[25.87199215],[0.01498959],[0.0002247],[0.46336912],0
[1476.18113523],[25.80952403],[0.01433168],[0.00020557],[0.42666201],0
[1392.60088969],[25.19080222],[0.01399478],[0.00019594],[0.44707843],0
[1387.31147933],[25.59650594],[0.013444],[0.00018087],[0.46268076],0
[1363.3425263],[25.40725689],[0.01356002],[0.00018396],[0.46957608],0
[1545.8762559],[25.9653742],[0.02001674],[0.00040072],[0.40334152],0
[1747.50178736],[29.29931131],[0.01339262],[0.00017937],[0.47718632],0
[1761.14707667],[29.13149],[0.01343954],[0.00018064],[0.49355884],0
[1130.02484667],[23.96911253],[0.0308396],[0.0010264],[0.71752016],0
[1366.42350055],[24.12391039],[0.01959502],[0.00038414],[0.52226105],0
[1611.02549499],[28.14273668],[0.01298691],[0.00016872],[0.54852471],0
[1322.83391597],[23.81654576],[0.0181938],[0.00033112],[0.54061239],0
[1644.10741027],[27.60457946],[0.01451739],[0.00021077],[0.46889562],0
[1557.36379136],[28.12899594],[0.01227108],[0.00015063],[0.51519775],0
[1753.10568834],[28.82029736],[0.01370972],[0.00018804],[0.47970275],0
[1507.57170617],[25.82704996],[0.01615928],[0.00026131],[0.52862935],0
[1450.58336895],[25.36468203],[0.01648456],[0.000272],[0.5171783],0
[1236.19141986],[23.35610907],[0.01685023],[0.0002841],[0.55547367],0
[1588.21725153],[28.41622366],[0.01237645],[0.00015322],[0.51436633],0
[1109.9047802],[24.45412989],[0.01246517],[0.00015837],[0.66147455],0
[1425.17414775],[25.42779706],[0.01613929],[0.00026048],[0.46774983],0
[1440.09012458],[26.51773318],[0.01387156],[0.00019255],[0.47200211],0
[1992.19024235],[31.93229782],[0.01149138],[0.00013212],[0.66415341],0
[2128.39661035],[33.18103088],[0.01163026],[0.00013545],[0.58867978],0
[1900.3650408],[31.26981596],[0.01191154],[0.00014201],[0.64252976],0
[2153.96553699],[32.73774128],[0.01164484],[0.00013563],[0.59570832],0
[2111.55074425],[31.59720387],[0.01522477],[0.00023209],[0.61920819],0
[2225.98938713],[33.67745472],[0.01240551],[0.00015408],[0.57100275],0
[1189.8719136],[24.09196126],[0.01304187],[0.00017035],[0.58040317],0
[1138.73611959],[24.17344374],[0.0142592],[0.00020404],[0.57027429],0
[1211.86946656],[23.90762601],[0.05199768],[0.00294739],[0.75338393],0
[1196.61385552],[24.51284639],[0.01367286],[0.00018726],[0.54002401],0
[1063.59353666],[23.28567801],[0.01362262],[0.00018574],[0.54226842],0
[1495.97657653],[27.07431704],[0.01188419],[0.00014148],[0.49978064],0
[1163.77044109],[24.22677721],[0.01313308],[0.00017274],[0.52902868],0
[1133.84479368],[24.52965714],[0.01193982],[0.00014264],[0.6033588],0
[1012.60147006],[23.15635366],[0.01265724],[0.00016024],[0.62673204],0
[1265.66828337],[24.56969937],[0.01324471],[0.00017552],[0.57123513],0
[1345.15995214],[25.04178622],[0.01310786],[0.00017201],[0.5581123],0
[1480.36072394],[26.10166716],[0.013013],[0.00016948],[0.53334728],0
[1474.757019],[26.06311779],[0.01305628],[0.0001706],[0.53179966],0
[1139.36926083],[23.06683331],[0.07087398],[0.00556418],[0.74805684],0
[1507.20713709],[26.34519998],[0.0130412],[0.00017023],[0.52247068],0
[1500.21727172],[26.17919556],[0.01325802],[0.00017598],[0.51881881],0
[1436.32293537],[25.44633954],[0.01370154],[0.00018803],[0.52017843],0
[1161.22204115],[23.8349158],[0.01267036],[0.00016069],[0.54761719],0
[1091.24681509],[23.48834224],[0.01347622],[0.00018179],[0.54518786],0
[1076.28364619],[23.40154631],[0.01449236],[0.00021057],[0.52578453],0
[1783.47183516],[29.2369741],[0.01127227],[0.0001272],[0.46635651],0
[757.8425356],[19.27321926],[0.01631422],[0.00026631],[0.5232973],0
[1117.24443041],[23.20203022],[0.014349],[0.00020601],[0.46865958],0
[1045.89108243],[23.09807974],[0.01318831],[0.00017398],[0.41796486],0
[1149.63924895],[24.74152219],[0.0136767],[0.00019153],[0.64986249],0
[926.94837483],[21.66977923],[0.01438826],[0.00020708],[0.46463297],0
[898.14363947],[21.14117703],[0.01501427],[0.00022556],[0.51017797],0
[759.29914959],[19.59486783],[0.01516205],[0.00023006],[0.57663471],0
[816.48799562],[20.07010956],[0.01556441],[0.0002425],[0.55950627],0
[803.22333662],[20.03430179],[0.01563691],[0.00024528],[0.58472814],0
[802.16717513],[20.49351422],[0.01442352],[0.00020818],[0.55049894],0
[856.0377645],[21.19986327],[0.01375577],[0.00018941],[0.5517621],0
[1012.06978227],[22.43937808],[0.01415727],[0.00020062],[0.50980003],0
[814.22766006],[20.03942954],[0.01526076],[0.00023294],[0.52142574],0
[1208.14953291],[24.23373496],[0.01335769],[0.00017855],[0.40946146],0
[1008.60835435],[23.36288442],[0.01441105],[0.00021462],[0.68767755],0
[992.98039036],[22.60445914],[0.0137353],[0.00018878],[0.42898303],0
[986.47269912],[22.25434472],[0.01440339],[0.00020759],[0.44343004],0
